age,credit_amount,treatment,default,pd_baseline
47,6213,1,0,0.027446434660550988
39,8441,0,0,0.05420402641370453
34,13107,1,0,0.2315583904315464
28,7272,0,0,0.042649636317247545
33,18130,0,0,0.09659372874626358
30,12541,1,0,0.19801955123975545
42,8680,0,0,0.016359168823841575
33,5950,0,0,0.13738885625375616
56,6265,0,0,0.016114803287075784
45,1199,1,0,0.062227219546548015
34,2179,1,0,0.02660115037008584
24,15666,0,0,0.08413993799931974
26,15488,1,0,0.06252429391836135
24,2192,0,0,0.02273421827102871
35,11273,0,0,0.11547037011032847
35,6899,0,0,0.028326317681133487
23,14102,0,0,0.14104656791438266
52,12101,1,0,0.0466698557091669
44,16091,1,1,0.1196403968912333
64,12662,0,0,0.01758986904772085
60,4398,0,0,0.07151553074244989
21,13492,0,0,0.050661529476078625
51,16779,1,0,0.05626299044055471
63,19892,0,1,0.09867131858893233
56,14221,1,0,0.029216849780576013
51,8327,1,0,0.00842493727786766
27,10426,1,0,0.006782753299490282
60,3181,0,0,0.05784000626932335
57,12920,1,0,0.1367149196998111
44,3190,0,1,0.11230727778285648
61,5574,0,1,0.17588647063712487
41,10449,1,0,0.06614990211609333
44,9830,1,0,0.18526476816202114
55,7982,1,0,0.20250036672468044
52,13121,0,0,0.19729878975312173
45,18306,0,0,0.04352258812007488
55,18495,0,0,0.19756904989168803
60,10463,0,0,0.10206370967629812
49,11258,0,0,0.06090607525046535
60,9313,0,0,0.17010275893034998
39,17992,0,0,0.0299161077672166
44,17315,1,0,0.027899612505382376
49,1558,0,0,0.12310090680630667
46,16024,1,0,0.030148061825681177
28,1084,1,1,0.07214959764846529
41,14420,0,0,0.05970583540390166
26,7104,0,0,0.1192616240147214
51,10783,1,0,0.19211925581222106
56,15766,1,0,0.11931801281353215
51,5076,0,0,0.06303574657904992
59,3091,1,0,0.06267613132678111
49,11565,0,0,0.06877954785114258
37,16840,1,0,0.07305481824272762
23,2757,1,0,0.021419344293371417
22,8058,1,0,0.05383160261623984
63,10967,0,0,0.04119721916001243
55,4933,0,0,0.0506491801236822
35,17103,0,0,0.10597121861958483
63,12169,1,0,0.10164134531864921
31,10542,1,0,0.18141655507923143
54,3206,1,0,0.12212729046125177
30,1835,1,0,0.008959387113803266
52,3728,0,0,0.10346176218352075
24,1110,0,0,0.16536384530615833
51,10926,1,0,0.12229224047396123
41,17279,1,0,0.10913867903455299
46,15281,1,0,0.13201285737044446
22,4873,1,1,0.1396646090528423
37,4324,1,0,0.0961147923924083
28,10751,1,0,0.09954442123365356
48,15661,1,0,0.159299718216182
21,15647,0,0,0.05688876767273005
60,10675,0,0,0.04860819243699746
28,5437,0,0,0.07861956978700578
43,9921,0,0,0.07245753826205995
64,14880,1,0,0.15837011016663663
39,17653,0,1,0.22453877753688417
44,1968,1,0,0.039709566187949644
63,15597,1,0,0.010001702608423755
23,15097,0,0,0.04494589090178628
45,4660,0,0,0.03913802686081893
45,1747,1,0,0.22166459072945247
52,6523,1,0,0.16954829166293497
47,5904,0,0,0.0359478124326695
42,2709,0,0,0.19014604449125527
45,5505,1,0,0.05322621481383313
33,4314,1,0,0.04298922242079312
35,17882,1,0,0.04381790010698433
62,2174,1,0,0.1381277837029198
49,10922,1,0,0.06783136975809533
51,6865,1,0,0.0778055099712502
27,16939,1,0,0.14090355428938514
38,9752,1,0,0.03744533636991572
30,11854,1,0,0.04353960491888441
62,8221,1,0,0.021322627832397523
64,16234,0,0,0.04329840813328986
35,13523,0,0,0.02157504297721139
39,11251,0,0,0.07916133623299261
51,8230,0,0,0.08397824790030844
27,9273,0,0,0.03597237060257418
45,5428,0,0,0.012781833144930883
30,13330,1,0,0.03229574053561109
44,6254,0,0,0.12744843251155785
52,6085,1,0,0.08042686306975565
53,9596,0,0,0.13794278804545554
26,18415,0,0,0.07384122617179913
33,9069,1,0,0.0928043950383546
36,18208,0,0,0.04269231159117263
52,10771,0,0,0.10011209955929067
35,1918,1,0,0.012944978609298784
41,11887,0,0,0.18726155125086494
31,18377,1,0,0.10349137405480668
36,17702,1,0,0.08429080129955953
41,4046,1,0,0.03528499787554779
30,5725,0,1,0.1005864234643002
25,13784,1,0,0.06966359439076622
27,9021,1,0,0.04412371878276623
41,16550,0,1,0.09474309245582177
28,10648,0,0,0.02882292932834383
22,5204,1,0,0.05779779778638458
57,6969,0,0,0.012692457274946441
63,2696,0,0,0.1723554165754274
43,6078,1,0,0.08170174238699003
47,15245,0,0,0.06523569030820665
28,4831,0,0,0.10899854840793474
24,9127,0,0,0.14224020734855222
24,4007,1,0,0.044328199567512445
29,9990,1,0,0.13774521271669382
25,19331,1,0,0.034853361315067694
53,15356,0,0,0.11970117122247231
54,15404,1,0,0.018401062972251515
53,5449,0,0,0.01683203066393544
33,6494,1,0,0.023516599006100935
37,2394,1,0,0.05391877247298462
36,18462,1,0,0.1135087886314043
27,19175,0,0,0.08616216843607383
41,7110,0,1,0.10276496611985521
44,14143,1,1,0.04293415213619893
30,4615,0,0,0.04497138045453181
33,13216,1,0,0.12301281443060319
41,2354,0,0,0.022156402916318752
25,6992,1,0,0.06100402355376183
46,8167,1,0,0.04884615227652381
36,19916,0,0,0.10713127642799794
52,9610,1,0,0.18652679391316854
54,4839,0,0,0.14892448930564342
37,1419,0,0,0.03155625990390051
36,3972,0,0,0.025337246620140867
44,5224,0,0,0.06949750065761727
22,6706,1,0,0.14457765710431117
29,3156,1,0,0.07682969742645598
26,14909,0,0,0.045426877542289565
33,8043,1,0,0.07559417090469905
47,5121,1,0,0.08589297972200521
31,10751,1,0,0.037223429543376735
43,6598,1,0,0.18051326078171606
51,13836,0,1,0.05466664908148697
50,10827,1,0,0.03363968144044531
44,18679,0,0,0.09123728272262414
46,13173,0,0,0.05167451561180476
40,7654,1,0,0.15515256212015613
42,3409,1,0,0.0324390388594752
55,2481,0,0,0.006559264074412423
41,13265,0,0,0.10942060640044744
36,1142,0,0,0.054566399161459785
63,7930,1,0,0.19913552097936618
61,899,0,0,0.043180912326741705
58,7250,0,0,0.04823320287248531
57,17729,1,1,0.12775952422682163
37,2040,1,0,0.06824108563409235
63,19501,0,0,0.0840380880360899
49,19492,0,1,0.10100253034537046
60,17340,1,0,0.047017631583154744
21,14015,1,0,0.14806240275340682
25,3979,0,0,0.043533844675868315
21,2447,0,0,0.08492812777346676
64,18424,1,0,0.12632376869254194
35,7641,0,0,0.07783403844759387
22,9267,1,0,0.08162581265018679
54,2061,0,0,0.1168709631212691
55,1666,0,0,0.10308692513913768
61,11059,0,0,0.06016798414049419
46,8408,1,0,0.13509609824665209
51,14152,0,0,0.08591358136537275
48,16765,1,0,0.08217826703145364
52,1602,1,0,0.1344854257167988
43,19422,1,0,0.1619294184966882
22,18482,0,0,0.078336782162061
28,11680,1,0,0.046832719682237796
61,7795,1,0,0.06709902067379175
23,3749,1,0,0.13776706253221124
24,5078,0,0,0.12695270634424385
56,14172,1,0,0.18611845307071845
62,3032,1,1,0.20019107647300285
40,19327,1,0,0.10516544916380831
27,3339,1,0,0.09556106517662197
46,15215,1,0,0.07779625507091431
22,17071,0,1,0.21274427976975596
36,6267,1,0,0.33980192211473464
45,9860,1,0,0.09573035557693917
59,11747,1,0,0.05804387594068676
26,16069,1,0,0.02386513482212325
47,1497,1,0,0.13096522756892323
22,4928,1,0,0.08448617049045677
41,3422,0,0,0.15870821164514917
50,6700,0,0,0.07231288204036086
22,13623,0,0,0.07200737105281359
53,8545,1,0,0.138418539611601
64,10097,0,0,0.13484152095621849
33,9363,1,0,0.09649476031745355
54,603,1,0,0.18651027415970858
44,2404,0,0,0.1066270905571549
61,4929,0,0,0.08235167863372037
46,1377,0,0,0.021654485932018464
56,16533,1,0,0.11486306407618323
28,19919,0,0,0.07560933453856851
32,9953,0,0,0.03682494637547093
40,13497,0,0,0.16556968670285652
60,1597,1,0,0.1486823175259094
49,1568,0,0,0.21343551113026202
30,12295,1,0,0.1933585244229083
59,15565,1,0,0.005476304684912716
48,18620,0,0,0.14381962631656522
39,7541,1,0,0.08139662885165194
37,8660,0,0,0.01288373049687132
51,16030,0,0,0.0450110090525465
59,3244,1,0,0.07971388231905836
43,19021,0,0,0.18042273329938388
58,6304,1,0,0.0672466802761944
52,1018,1,0,0.03511248496489897
24,15912,1,0,0.016397451186207727
55,19303,1,0,0.022564640600343636
45,9892,1,0,0.07755365266597528
44,3732,1,0,0.09752322289103345
47,3452,0,0,0.02320389851757501
23,6296,1,0,0.07742513415311335
60,10908,0,1,0.13792262613816464
59,12725,1,0,0.023481279318970715
64,14115,0,0,0.11854734001122087
47,14460,1,0,0.09616219552234227
31,5196,1,0,0.06827208664079819
47,3819,0,0,0.05481136189695873
33,19051,1,0,0.05466699350957247
43,3168,1,0,0.13621227338041922
56,10437,0,0,0.10714564331844845
28,6087,1,0,0.20936768176323944
41,14759,0,0,0.10137533860918763
42,6849,1,0,0.021312688147844695
61,2458,0,1,0.1774155946479297
44,6705,1,0,0.09364118179160669
36,2461,1,0,0.2060735069044437
37,3840,0,0,0.09332213200149832
34,9719,1,0,0.22626620447507095
27,19430,0,0,0.0482118163917312
52,4466,1,0,0.05909805672072022
54,16062,1,1,0.09782704299131623
29,10649,0,0,0.055214511557917824
41,19610,0,0,0.14753445938840767
54,10649,1,0,0.03607300613256526
51,2521,0,0,0.029527491160050795
24,8500,1,0,0.05974279656943791
23,1973,1,0,0.019328761687803574
24,4827,1,0,0.09271139495486527
43,10951,0,0,0.0599802148701833
61,18050,1,0,0.022169515966569315
24,12482,1,0,0.005936345505283103
51,7612,1,0,0.058783292537033786
53,12885,1,0,0.0016867722444704682
63,5264,1,0,0.04122345164386748
46,2318,1,0,0.12126757273109612
63,14808,0,0,0.11809115540114928
40,16954,1,0,0.17007908046172784
32,12440,1,0,0.07204061332727035
63,10049,0,0,0.10151059990159018
43,9429,1,0,0.028182393363270775
35,7678,1,0,0.11233969477035811
49,19413,1,0,0.11566801952459287
39,10336,1,0,0.04816643025175539
53,17501,1,0,0.14896863216067024
53,1288,1,0,0.04615977019755482
21,7374,0,0,0.09975122960294128
44,4693,1,0,0.01240412893913273
58,2771,1,0,0.12093700748047718
49,19970,0,0,0.11410626038578081
52,1514,1,0,0.06528064303598631
63,11274,1,1,0.173187342075749
36,4739,0,0,0.041071374671239405
51,2031,0,0,0.13061834125605679
22,19659,0,0,0.03957362782203349
27,6210,1,0,0.149436722812341
51,7354,1,0,0.048051579193934574
30,4103,0,1,0.043295627915059184
55,13882,0,1,0.022372514816675182
59,18531,0,0,0.04726651850753274
60,7114,0,0,0.15870203450926684
23,16221,1,0,0.01902148518236987
35,8475,1,0,0.021021381479156893
43,11164,1,0,0.12553656444354727
21,16107,0,0,0.1822634997528384
60,19059,1,0,0.06461839182480189
63,12372,0,0,0.013825903457833194
55,7770,0,0,0.03710444191529037
33,9643,1,0,0.051987634007525214
26,17366,1,0,0.0673382173602928
57,7390,1,0,0.04849812098061354
53,9617,1,0,0.015093198162441122
62,15618,0,0,0.14436893928647257
37,17048,0,0,0.05102871246325512
28,9210,1,0,0.04905371905421836
60,18063,0,0,0.050130097499954514
25,17314,0,1,0.01997128645627544
46,9527,1,0,0.17730310117588655
41,5909,1,0,0.02619058350802935
45,3971,0,0,0.07079431881921007
38,2853,1,0,0.14394601236525695
21,4251,1,0,0.02907031597500998
48,1838,0,0,0.08629028614597639
31,6132,1,0,0.10429403839619285
26,19832,0,1,0.07931548384028922
39,4847,1,0,0.06523273596170655
33,8000,0,0,0.036363063126635176
52,8070,0,0,0.06103247829452077
36,10633,1,0,0.06788652811355037
43,10380,1,0,0.07530159910739434
42,11830,0,0,0.0677081459176855
58,2198,1,0,0.06992195559021838
25,6762,0,0,0.04614633096774642
22,18238,1,0,0.09490145830757196
59,19533,1,0,0.059913861523436016
35,547,0,1,0.2394053742749834
52,12790,0,0,0.028939296870480143
47,3196,1,0,0.09938963262752691
54,10944,1,0,0.11017741186452594
49,664,0,0,0.011730947708464784
31,15245,0,0,0.07937628118128333
43,19737,0,0,0.1358152989153027
34,2902,1,0,0.09204598888409773
38,8507,1,0,0.1705612219821964
44,4285,1,0,0.13963094713764637
24,4322,0,0,0.06802146615950153
22,15959,0,0,0.005248139831346013
51,2814,0,0,0.1293579399181619
24,2918,0,1,0.13498549409399363
60,7723,0,0,0.2601021129518109
49,6525,0,0,0.15219816728972274
56,19530,1,0,0.05830080457895708
41,8192,1,1,0.12843984390899799
51,11200,1,0,0.11983206546081791
29,2511,0,0,0.0452719135220762
48,7407,1,0,0.06852040869963426
34,4519,0,0,0.13264490769803627
54,7608,0,0,0.05510820318093015
37,6421,0,0,0.13940016512963085
55,2788,0,0,0.06954095800279685
60,11314,0,0,0.1581493685844849
21,10581,0,0,0.06676740700295856
23,10614,1,0,0.022056043506830242
36,8771,1,0,0.08013170861136384
45,10736,0,0,0.14492260518061179
59,14712,1,0,0.06431538678782402
40,5598,0,0,0.11832724751190593
58,4242,0,0,0.03555619428389109
53,13714,1,1,0.06273080007798434
52,3178,0,0,0.044997814253599944
61,7353,0,0,0.09852152057654354
34,11838,0,0,0.08447711934338205
50,11896,0,0,0.2396541277653191
56,14969,1,0,0.016543132299040742
63,9698,0,0,0.21396369211527733
31,10201,1,0,0.05082721335505485
55,1365,1,0,0.05875652635279105
30,15905,1,0,0.1362393426020001
63,5120,1,1,0.23391389870679316
44,16901,0,0,0.18873802424731026
59,13069,0,0,0.2425210771404622
46,18374,0,0,0.015413804425199157
24,17565,1,0,0.12375204054554048
36,7874,1,0,0.10152540577155221
47,8180,1,1,0.11522445600232865
47,18134,1,0,0.06967059856327355
45,17723,1,0,0.1396977515309287
52,14326,0,0,0.04415859053725734
46,18508,0,0,0.10362020350173054
28,12685,1,0,0.004604545477501646
24,981,0,0,0.038471561306080856
33,11298,1,0,0.036756754669373684
27,7715,0,0,0.12204355941769371
51,884,1,0,0.01497906090555027
63,11338,1,0,0.03051200996852885
61,11426,1,0,0.04280651606237157
45,14771,0,0,0.12406492927944544
59,15690,1,0,0.09877782451386148
49,6789,0,0,0.11400209747253573
26,19773,0,0,0.08643366827439573
46,9112,0,0,0.2536875369956884
46,8945,0,0,0.06840277361470641
45,4022,0,0,0.1709023744724388
56,19808,0,0,0.04827560250261792
64,8184,0,0,0.0883680711120311
31,3836,0,0,0.06427324287947164
21,17004,0,0,0.1319549814835876
49,19184,1,0,0.12236313462565448
25,4674,0,1,0.21862673500506596
39,11998,1,0,0.04080057083066548
62,18150,1,0,0.0690969318523091
50,13420,0,0,0.045884534853113876
62,9015,0,0,0.01725006824639207
22,11686,1,0,0.026743904652498235
52,2482,0,0,0.09148838705738524
34,19665,1,0,0.04983242194070718
24,10505,1,0,0.11192686688924054
34,1363,0,0,0.06820175383581398
62,7090,1,0,0.04072162487489453
39,8504,0,0,0.09455615670290891
61,19893,0,0,0.053999868138011234
26,17567,0,0,0.03974473837702523
49,6427,0,0,0.02215948894161245
40,3758,1,0,0.050576784261605584
34,1332,0,0,0.10014173574220377
44,11607,1,0,0.07559885868982
48,9186,0,0,0.0888360129560494
22,10709,1,0,0.15992621203179475
49,5818,1,0,0.014932165475014534
34,16244,1,0,0.061788655890984465
56,10572,1,0,0.03855216461591514
28,18405,1,0,0.04189071930933069
33,5174,1,0,0.010200495665396518
63,5547,1,0,0.04267761975739563
31,11929,0,0,0.08472588198995398
26,14016,0,0,0.0928905155827525
45,6255,0,0,0.13123177808641728
48,11179,0,0,0.049336000286919666
45,10464,0,0,0.14124838000461973
38,13424,0,0,0.20981770662746188
25,12908,1,0,0.20162607863440904
33,4407,1,0,0.17969183548649814
23,2718,1,0,0.08115302243712456
58,5817,0,0,0.06554683902468535
32,2963,0,0,0.02769741051734611
50,11222,0,0,0.11065160330700809
32,10487,1,0,0.08910175625258963
48,557,1,0,0.13660947229027157
25,16583,0,0,0.0494936724365872
25,14470,0,0,0.1005131640694637
34,9596,0,0,0.07616552316783144
32,3650,1,0,0.058585094383431166
35,3638,1,1,0.2416783085924746
33,18660,0,0,0.026302604988199692
51,5102,0,0,0.0690925953794024
40,17281,0,0,0.06389282166106766
27,13437,1,0,0.0879598436848012
61,12655,0,0,0.026687264345559954
48,16799,1,1,0.1435109345640071
38,17875,1,0,0.0686914867857621
43,5774,1,0,0.14312257008880674
35,19751,0,0,0.02589879975466366
38,2998,1,0,0.006727440103484888
24,15611,0,0,0.07229676647960137
57,8030,1,0,0.10330113632236877
37,12719,1,0,0.030374279209880877
51,16782,1,1,0.12204690559575498
23,9260,0,0,0.11303795965898401
25,2091,0,0,0.04377978825068968
37,16364,0,0,0.04780725117996901
22,3066,1,0,0.028296139813907703
63,14236,1,0,0.11898698619852337
22,9080,0,0,0.02003073051131552
45,9716,1,0,0.015485692680274254
36,5613,0,0,0.03955360068953368
30,10250,1,0,0.08049007171679862
27,4149,1,0,0.02613382007475338
34,4964,0,0,0.12939215070936835
23,9727,0,0,0.12243167785046567
46,15877,1,0,0.1818483765705084
31,10517,1,0,0.06048980509448221
21,17627,1,0,0.0301293820050538
26,5850,0,1,0.21050366222128156
60,821,0,0,0.014214918308593656
31,6507,1,0,0.032171548698079255
46,2682,0,0,0.17169502820334315
39,10700,0,0,0.06661098923023488
42,19829,1,0,0.05760254493411362
58,10030,0,0,0.032777958701364865
52,3973,1,0,0.04022521683310079
45,11883,0,0,0.038664086481654314
29,14862,1,0,0.13824781290862068
58,17476,0,0,0.06264858809412024
21,9876,0,0,0.059230592041123464
45,8774,1,0,0.10980951244938814
48,10666,1,0,0.040551393918516594
62,4670,0,0,0.06119248999541497
28,2613,0,0,0.0730332182497015
33,15548,0,0,0.09820357613262409
21,3188,0,0,0.08074033190476355
31,13936,1,0,0.09633745701384025
61,11769,1,0,0.19729878531026682
21,9692,0,0,0.002259487571046262
55,7863,1,0,0.01996473491376908
62,19684,0,0,0.04322257007706209
26,16050,1,0,0.02009528459559288
36,3692,1,0,0.03818265811900251
60,19453,1,0,0.0108362710930356
52,3029,0,0,0.046897021196128486
23,16340,1,0,0.1594000071465435
59,8819,1,0,0.034525179146041786
56,8415,0,0,0.09312107648958509
34,10333,1,0,0.12771813776872587
39,9902,1,0,0.0895903522255044
34,2958,0,0,0.020751033692787794
43,3555,0,0,0.1344863514791647
55,14845,0,0,0.029625510909446446
50,14065,0,0,0.05503555319195076
63,8163,0,0,0.1684243235486135
25,9223,0,1,0.015509002694108792
61,7972,0,0,0.1542817956913105
60,17218,1,0,0.0811464236128723
37,1852,0,0,0.0735981239871203
27,13214,0,0,0.052049574320209555
30,6506,1,0,0.19083725427102616
62,3825,1,0,0.08527378857073616
21,3563,1,0,0.1676312992179605
25,8514,1,0,0.02228329656454239
24,3330,0,0,0.003684972508247234
28,13700,0,1,0.14585944794282077
55,6895,1,0,0.08196662103280568
23,17229,1,0,0.023773244234998527
63,3344,1,0,0.0961811340830384
38,7340,1,0,0.19042290823462785
44,7960,1,0,0.07501039804167607
46,13555,0,0,0.13689849800075057
56,6273,0,0,0.14395207195121035
48,3885,0,0,0.05148045179051767
23,8412,0,0,0.159954908481203
57,18141,1,0,0.07185381339272494
24,16380,1,0,0.15695113550958786
44,11715,0,0,0.23998685839542777
59,19916,1,0,0.038026164066740434
43,15487,0,0,0.0700063767244614
39,15428,1,0,0.2261683338909493
35,8238,1,0,0.07338823797250367
55,10165,0,0,0.09488693099263552
49,18840,0,1,0.08587938846129939
56,18558,1,0,0.0398460002702377
60,14542,0,1,0.1818577748452098
47,2396,0,0,0.10543940651602451
36,3496,0,0,0.08848299159283875
47,9409,0,0,0.02779233595880537
36,11228,0,1,0.0424045609036796
30,12658,1,0,0.07141870491178552
36,5799,0,0,0.16136810635176524
42,15713,0,0,0.20495221345713335
31,16750,0,0,0.0595439763614715
34,4565,1,0,0.016564282510561173
45,15765,1,0,0.1185371766623266
26,3440,1,0,0.0698102248815022
25,10143,1,0,0.13432104019323257
55,17617,0,0,0.16584351217530957
57,6387,1,0,0.0363905330312656
34,13857,1,0,0.02011549744891388
27,17127,1,0,0.12112720484023491
41,10070,0,0,0.10683838535602812
28,17084,0,0,0.05967790590209551
59,12936,1,0,0.016786290057141114
24,10352,1,0,0.05808271390647466
43,2806,0,0,0.04963936338242151
37,14486,1,0,0.041317016536538256
41,6561,0,0,0.043785971902608946
54,6067,1,0,0.10063701268569032
32,18431,0,0,0.017201614323867343
61,7302,1,0,0.08663382716783902
64,7514,0,0,0.025114179597295005
40,18909,1,0,0.06527019766023477
37,6145,1,0,0.13349251631425532
31,14857,1,0,0.06115964245943998
56,10641,1,0,0.05746834302810977
52,1906,0,0,0.056779399687029004
40,11842,1,0,0.08618893393467425
51,9425,0,0,0.03151342359021472
37,14652,1,0,0.08212612758950251
50,8217,0,0,0.04509136771300317
57,5186,0,0,0.03266029506855611
40,5004,1,0,0.017709697200731882
50,10796,0,0,0.06294045435128058
45,19901,0,0,0.02222458596500635
24,9288,1,0,0.03870020954094012
23,3147,0,0,0.015781475967266895
32,16533,0,0,0.09634507566316301
32,6628,1,0,0.0665484160948162
29,8776,1,0,0.06676838239301865
61,17050,1,0,0.013297241594762248
47,2662,0,0,0.07334820050983958
22,3079,0,0,0.009773626218284273
60,4429,1,0,0.03169144867126085
34,7834,0,0,0.14330932541278435
64,17224,1,0,0.0479394289798936
30,12866,1,0,0.07447066475658616
24,15622,0,1,0.15049225075152423
26,7069,1,0,0.006407305826130121
37,8544,1,0,0.15272215016251472
61,8472,1,0,0.1555802099361196
45,2714,0,0,0.18393670487378055
26,11227,0,0,0.04399047790219366
34,6979,1,0,0.15681719370364275
42,19077,1,0,0.020086388281992888
44,13981,1,0,0.10774430489907547
57,17482,0,0,0.1203689271386925
