age,credit_amount,device_reuse,velocity,geo_mismatch,label
28,5412,3,6,0,2
62,11139,2,2,1,2
38,2162,2,0,0,0
37,2558,1,7,0,0
23,5205,0,1,1,0
59,10921,0,1,1,0
31,11086,3,6,0,2
64,17184,0,2,0,1
42,3720,0,1,1,0
59,15114,3,3,1,0
28,614,2,5,0,0
28,6176,2,8,1,0
56,3912,1,9,0,0
57,2915,0,7,0,0
44,11898,2,8,1,0
22,18063,1,5,1,0
62,13506,2,4,1,1
38,17154,0,8,0,0
62,12033,1,3,0,1
59,1547,0,8,1,2
58,7246,2,9,1,0
51,16561,1,3,1,0
50,1362,1,6,0,0
44,2395,2,7,1,2
22,16759,2,7,1,1
38,1734,1,2,1,0
53,19209,3,9,0,2
56,15292,1,5,0,0
45,13469,1,0,1,0
52,10958,2,1,0,0
21,2242,0,7,1,2
41,8583,2,4,0,0
43,16251,2,1,1,0
60,18125,0,5,0,0
34,9216,2,5,0,0
31,16866,0,0,0,0
36,15643,3,3,0,0
28,1623,0,4,1,2
45,12593,0,7,1,1
49,12513,1,6,1,2
56,11086,3,0,1,2
63,15559,3,6,0,2
24,17845,2,9,1,0
31,11234,0,0,1,2
34,6747,1,9,0,0
31,19668,3,0,1,0
57,19290,0,6,1,0
27,13877,3,3,0,0
22,12992,1,7,0,0
58,2530,0,8,1,0
63,8331,3,8,1,2
30,4366,0,8,0,0
35,10540,1,8,1,2
43,16611,0,3,1,0
44,4878,2,4,1,0
64,19936,0,7,1,2
38,3025,0,1,1,2
21,2417,2,5,0,0
39,19502,4,5,1,1
45,2456,0,9,0,0
43,14836,2,0,1,2
43,15386,4,0,1,0
61,6937,1,0,1,0
56,1754,2,5,0,0
32,6515,4,5,0,0
36,1836,3,5,1,2
50,13608,1,2,1,1
39,17831,3,3,1,1
39,19943,3,4,0,0
28,16108,2,0,0,1
32,15605,2,7,1,0
53,17690,4,0,1,0
58,15512,4,6,1,2
55,13185,4,4,1,2
34,19926,3,9,0,2
27,6789,1,6,0,0
28,8548,0,4,1,0
38,18173,0,7,1,0
43,6564,4,1,0,0
60,6325,1,1,0,0
60,3465,0,4,0,0
21,5872,1,8,1,0
52,12076,0,8,1,2
34,17784,2,3,0,0
29,3157,2,2,1,0
45,13776,1,9,0,0
22,15443,3,5,1,0
35,17965,2,1,1,1
45,15125,4,2,0,0
32,3540,3,8,1,2
47,10033,0,8,0,0
41,19069,1,9,0,0
56,18214,3,0,0,1
28,12448,2,8,1,2
23,19282,3,1,1,0
44,13526,1,8,1,0
32,1765,0,8,1,0
52,18324,3,3,0,0
25,3778,3,1,1,0
46,7924,3,7,1,2
64,5142,2,0,0,0
25,14531,0,5,1,1
34,1084,3,3,0,0
58,12986,3,4,1,2
44,17355,3,8,1,2
28,15861,0,9,1,2
30,6486,3,4,0,0
54,17990,3,2,1,1
58,7559,4,8,1,2
36,13761,2,4,1,2
41,10380,3,1,1,2
55,1818,2,9,1,2
28,557,3,9,1,2
30,4071,3,2,0,0
55,18725,3,1,0,1
29,19102,4,1,0,0
54,8497,0,5,0,0
42,19388,3,3,1,0
64,1464,3,6,1,2
22,19364,2,7,1,1
62,5002,2,0,1,0
30,1217,3,8,0,2
22,15278,2,0,0,1
52,7957,2,1,0,0
44,6200,4,7,1,2
57,15313,3,6,0,2
25,6994,1,9,1,0
24,15181,4,5,1,2
45,4307,1,4,0,0
59,2175,0,6,1,0
38,6835,4,7,1,2
56,12385,1,6,1,2
60,4887,1,3,0,0
59,3285,1,9,0,0
43,15108,2,3,1,0
51,10117,0,3,1,2
44,8913,0,2,1,0
50,5173,1,2,0,0
45,845,1,2,0,0
44,1536,0,5,0,0
40,13789,4,7,1,2
49,2060,2,4,0,0
54,5315,0,9,1,0
61,18262,0,4,1,1
47,7207,4,4,0,0
25,15020,1,0,1,2
46,7194,0,9,0,0
34,18670,3,1,0,1
22,16526,4,1,1,1
24,9664,1,9,0,0
47,13845,3,5,1,0
62,8559,2,0,1,2
43,18915,0,4,1,2
40,7488,3,5,0,0
24,16810,4,0,1,0
50,12517,4,7,0,2
23,13051,0,6,1,0
58,7355,2,0,0,0
56,16741,3,6,1,2
64,15052,0,2,0,1
33,16398,4,7,1,2
28,16125,0,3,0,1
34,3573,1,2,1,0
56,17578,4,5,1,2
30,16915,2,4,0,1
60,5234,3,3,0,0
27,19642,2,8,0,0
23,10776,3,6,0,2
30,6777,0,4,1,2
54,4857,3,2,1,0
47,7611,0,5,1,2
36,1232,0,0,0,0
49,13968,2,8,0,0
49,14302,2,0,1,2
45,13521,0,6,0,1
43,11205,3,3,0,0
25,7573,1,7,0,0
32,14616,4,3,1,0
44,17491,0,0,1,0
26,2208,1,9,0,0
41,7966,1,7,1,0
26,19912,2,0,1,2
55,17308,2,0,1,2
25,19889,0,5,1,2
25,4074,2,9,1,0
49,9567,4,5,1,2
30,3041,0,0,1,2
36,17388,1,6,1,0
34,10616,2,4,1,2
30,5249,3,6,0,2
54,2261,0,3,0,0
51,14882,1,0,0,1
31,16330,1,0,0,0
51,17644,3,6,1,2
52,19441,0,6,0,1
44,16385,3,3,1,1
46,15833,2,0,0,1
62,16329,1,7,0,0
40,19974,4,1,0,1
37,9529,4,1,1,0
44,15292,4,4,0,1
57,16489,4,7,1,2
52,2767,1,9,0,0
24,13968,4,6,1,2
41,7107,0,9,1,2
53,3082,1,6,1,0
30,3822,2,8,1,0
64,2726,3,1,1,2
56,18006,2,0,0,1
58,15552,2,6,0,1
24,2491,1,9,1,0
46,12696,2,7,1,2
44,13378,2,3,1,0
48,10627,2,4,0,0
58,12319,2,1,0,0
36,18191,3,3,0,0
44,10617,1,6,0,0
50,13362,0,1,1,2
54,11636,1,4,1,0
54,8224,2,2,1,0
35,17871,0,4,0,0
64,8571,0,7,0,0
21,16099,4,8,0,2
42,12302,1,4,1,2
47,13856,3,8,1,2
23,15325,0,7,0,0
40,14850,4,9,0,2
47,11504,1,7,0,0
47,12501,1,5,1,1
26,10420,3,6,1,2
33,7113,1,3,0,0
31,14674,2,6,1,0
49,17638,3,7,1,2
35,14252,0,6,1,2
46,15557,0,1,0,1
53,16691,3,5,0,1
56,7663,1,7,1,0
29,1719,4,1,1,0
60,7082,4,7,0,2
28,15221,4,8,0,2
21,16406,4,5,1,2
22,10518,4,9,1,2
29,15682,1,8,0,0
59,1956,4,4,0,0
30,13060,1,8,1,2
51,13740,2,9,1,2
39,10402,0,1,1,2
22,14472,4,9,0,2
40,10083,2,0,0,0
22,10710,4,4,0,0
41,12277,1,9,0,1
45,15979,1,7,0,0
43,5349,2,2,1,0
33,6354,4,6,1,2
54,8667,2,2,0,0
47,4437,3,2,1,2
32,7017,1,9,0,0
40,7339,3,0,1,0
25,6627,3,9,0,2
61,8495,4,4,0,0
54,10343,0,0,1,0
33,14070,1,7,0,0
50,6407,0,0,0,0
50,16987,2,3,1,2
47,9848,3,2,1,0
23,14557,3,7,0,2
59,2738,3,3,0,0
63,3892,3,6,1,2
63,9344,4,0,0,0
64,7641,4,6,0,2
61,10174,2,7,0,0
53,3589,4,2,1,2
23,9735,0,8,1,0
41,13891,3,4,1,2
31,14704,2,6,0,0
30,5339,4,1,0,0
57,7216,2,9,0,0
56,10745,0,2,0,0
43,10600,3,6,0,2
53,15940,4,0,1,0
26,8110,0,0,1,2
30,13583,0,1,0,1
58,17733,3,9,1,2
40,6318,2,2,1,0
45,16547,2,8,1,2
41,6990,0,5,1,2
29,7020,2,0,0,0
57,13240,2,4,0,0
54,12624,4,4,0,1
51,11214,1,2,1,2
36,5008,1,6,1,0
49,2379,0,8,0,0
62,18224,2,8,0,0
49,17542,3,5,1,1
42,17790,1,8,0,0
32,10495,3,9,0,2
44,17748,4,0,1,2
37,9730,0,6,1,0
47,1972,2,7,0,0
23,4369,3,0,0,0
29,5815,0,6,0,0
55,7851,0,9,0,0
37,18811,1,2,0,0
40,6990,0,8,0,0
44,12446,1,9,1,2
40,5779,0,6,0,0
54,13043,4,6,0,2
31,11564,2,5,1,0
54,3433,1,4,1,2
30,9514,3,4,0,0
37,2555,0,5,0,0
46,17839,2,4,0,1
59,14230,3,8,1,2
31,18856,4,7,0,2
46,17574,1,3,1,0
23,4779,2,5,0,0
24,14290,3,2,1,2
54,2452,3,1,0,0
52,19231,0,3,0,0
37,15814,4,0,0,0
48,13769,1,8,1,2
37,19899,1,1,1,2
33,17014,0,3,0,0
39,17340,0,2,1,2
34,2452,1,2,1,0
56,962,0,3,1,0
39,19241,3,7,1,2
35,5399,2,8,0,0
44,8814,1,1,0,0
54,1345,2,2,1,0
33,12649,3,4,1,2
62,16505,0,3,1,0
41,16914,1,7,1,0
50,11837,4,2,1,0
63,13395,0,4,0,0
39,10517,4,5,0,0
29,9199,4,3,1,0
53,11311,1,6,0,0
21,18749,1,7,1,0
41,5422,1,5,0,0
64,9668,2,4,1,0
39,12231,1,9,0,0
51,11617,3,9,0,2
44,1098,1,9,1,2
30,6103,4,0,0,0
34,13097,4,8,0,2
44,14034,2,8,1,0
25,14821,2,8,0,1
39,19831,0,7,1,0
39,13624,0,3,0,0
57,11803,2,7,1,2
26,6976,2,5,0,0
58,7723,1,8,1,2
39,16612,0,3,0,0
49,9639,4,7,1,2
45,14453,2,7,0,0
34,2920,2,8,1,0
61,3001,2,1,1,0
30,4701,2,8,0,0
22,4305,3,2,0,0
54,12336,3,9,1,2
48,12923,2,0,1,0
60,11379,0,2,1,2
41,6143,4,6,1,2
21,11745,1,5,0,0
21,2828,0,6,1,2
40,9720,0,4,1,2
31,3521,3,0,1,0
61,1996,1,6,0,0
26,3729,0,5,0,0
59,2667,4,5,0,0
30,9816,1,3,1,0
26,11143,4,8,0,2
33,12344,4,7,1,2
27,9074,0,1,1,2
38,3939,3,0,0,0
35,907,3,1,0,0
44,14393,0,0,0,0
44,19663,1,7,1,1
21,5979,2,6,1,2
26,4491,0,4,0,0
28,6575,3,5,0,0
29,4680,1,8,0,0
25,4858,4,8,1,2
34,10143,4,4,1,2
45,15811,3,5,0,0
34,14389,0,5,0,0
35,19216,0,9,0,1
41,7468,0,7,1,2
45,10103,2,3,1,0
35,7916,3,8,0,2
30,1319,0,3,1,2
39,8075,3,7,0,2
22,5581,0,9,1,2
42,9835,1,8,0,0
62,3581,2,1,1,2
38,14962,4,2,0,0
25,16933,3,7,1,2
52,19235,2,1,1,2
26,2154,0,0,0,0
29,2793,1,2,1,2
27,19346,3,4,1,2
59,17040,0,1,0,0
64,11976,3,1,0,0
46,6769,3,3,1,2
48,10595,3,5,0,0
49,10945,1,5,0,0
47,17023,1,7,1,2
44,10823,0,9,1,2
64,1037,1,0,0,0
53,14142,2,6,0,0
24,15654,0,1,1,0
38,6312,2,3,0,0
63,2773,1,3,0,0
38,3273,2,7,0,0
29,16895,1,2,0,1
59,9227,4,8,1,2
48,10818,1,3,0,0
45,19232,4,8,0,2
39,1692,0,9,1,0
26,4515,0,5,1,0
37,16748,0,1,1,2
40,11032,2,7,1,2
61,1032,4,4,0,0
34,14206,0,3,0,1
27,3198,3,4,0,0
39,15751,3,2,1,2
64,16057,1,2,0,0
42,16575,1,9,1,2
37,9564,4,2,0,0
50,5722,3,4,1,0
49,17687,1,7,1,0
34,11395,4,2,1,2
63,12890,2,6,1,2
47,3162,0,8,0,0
23,12658,4,8,0,2
38,11811,4,0,0,0
61,6198,2,4,0,0
38,15453,3,0,1,2
45,3106,1,6,1,2
47,14527,4,3,1,2
51,19242,1,8,0,1
59,11561,1,1,0,0
27,2543,2,8,0,0
43,11289,1,3,0,0
44,10815,3,9,1,2
27,11267,3,1,0,0
50,5815,2,2,0,0
26,12708,3,3,1,2
41,5650,2,9,0,0
35,11378,4,7,1,2
27,12094,1,8,0,1
57,13094,3,5,1,2
31,16059,2,7,1,2
32,17709,4,6,0,2
58,15654,1,6,0,0
59,16019,0,8,0,0
22,17441,4,9,1,2
33,5228,4,5,1,2
52,6211,3,4,0,0
55,10894,2,6,1,2
64,9582,2,7,0,0
45,14191,3,9,1,2
21,682,3,6,1,2
59,3210,1,9,0,0
28,15063,0,7,0,0
26,16528,0,9,0,0
50,6395,1,7,0,0
47,6563,3,8,0,2
23,11449,2,1,0,0
28,9803,3,9,0,2
46,3801,2,3,1,2
32,10258,1,7,0,0
51,16478,3,3,0,0
39,14726,3,4,1,2
46,16436,4,7,1,2
41,13054,4,5,1,2
37,17610,1,7,0,1
36,5371,3,0,1,0
51,1395,1,8,0,0
43,2723,4,4,0,0
47,19852,3,7,0,2
46,12990,4,2,0,1
30,5331,1,5,0,0
61,17154,0,5,1,1
45,6533,0,1,1,0
52,12146,2,4,0,1
59,5362,4,6,0,2
61,2350,3,8,1,2
50,5716,4,8,1,2
55,4949,2,3,1,2
41,11276,4,6,0,2
53,903,4,1,0,0
35,5176,1,8,1,0
52,11571,4,8,1,2
24,8178,0,9,0,0
61,12900,2,4,1,0
31,13284,2,3,1,2
49,19324,1,7,0,0
21,16802,4,7,0,2
27,4950,3,2,0,0
64,14008,0,5,1,2
57,12731,0,6,0,0
30,12089,0,4,1,1
26,16080,1,3,0,0
56,3380,0,2,1,0
64,7815,1,4,1,2
28,16414,3,2,0,1
50,17897,4,3,0,1
33,1226,3,1,1,0
53,9693,2,3,0,0
39,5651,3,6,0,2
26,3775,4,3,0,0
35,1612,0,1,0,0
44,10991,4,8,0,2
56,13514,3,4,0,0
21,10859,1,5,0,0
63,7683,2,5,1,2
49,15540,2,5,0,0
59,13214,0,4,0,1
61,18214,1,7,0,0
27,7267,1,8,1,2
25,5159,0,9,1,2
55,9386,2,4,1,2
29,10383,2,3,0,0
27,9430,1,0,0,0
41,16731,0,4,0,0
61,1388,4,9,0,2
56,10791,3,2,1,0
43,8889,2,8,1,0
29,4611,3,7,0,2
35,13000,1,6,0,0
51,16125,1,5,1,0
27,11148,3,7,0,2
44,2156,3,0,1,0
21,1968,3,1,0,0
35,8721,2,1,0,0
31,13527,0,7,1,2
50,6613,3,4,1,0
61,6522,3,2,0,0
27,17272,2,0,0,0
56,781,1,4,0,0
49,2054,4,3,0,0
63,3534,1,1,0,0
61,19680,1,0,1,2
25,10202,3,7,0,2
53,3586,2,7,1,0
47,6552,2,2,1,2
25,19403,3,4,0,0
32,14040,1,2,1,1
61,4862,0,4,0,0
44,5192,0,1,1,0
35,1961,4,9,1,2
35,15569,2,7,1,2
57,3179,2,9,0,0
33,6086,1,2,0,0
27,7293,3,8,1,2
46,12606,4,5,1,0
64,12323,3,1,0,0
29,16084,2,3,1,1
32,6296,2,8,0,0
41,8018,4,7,1,2
29,8078,4,7,0,2
49,1412,1,2,1,2
32,14882,4,6,1,2
26,10941,4,9,0,2
32,9775,4,0,1,2
61,19910,0,3,1,0
62,3987,0,0,1,2
43,19395,1,1,0,1
38,13767,3,9,0,2
57,4809,0,2,1,2
29,13731,0,1,1,0
49,15236,0,0,0,1
50,7568,0,9,1,2
52,7226,4,4,1,0
30,16786,3,7,0,2
52,3625,3,2,1,0
47,760,1,6,0,0
59,13485,3,8,1,2
28,18177,3,6,0,2
47,10266,2,5,0,0
57,3132,4,2,0,0
33,11014,2,2,1,0
53,5411,1,5,0,0
25,16634,3,4,1,2
52,12436,4,0,1,2
47,7062,4,1,1,2
29,12678,2,4,1,2
23,13508,2,1,1,2
53,13735,4,5,1,0
31,7640,3,3,1,0
42,11627,2,2,1,0
23,1333,1,1,1,0
63,8369,4,5,0,0
45,7871,4,1,0,0
61,10926,0,6,1,0
28,19025,0,9,0,0
30,19093,0,9,0,0
47,9923,1,6,1,0
47,13099,0,8,1,2
55,2610,4,9,1,2
61,9904,4,6,0,2
57,13912,0,2,0,0
27,13814,4,5,1,1
34,19285,0,8,0,0
61,9591,3,6,1,2
45,18204,1,3,0,1
59,19584,0,1,0,0
45,11653,2,1,1,0
23,2283,4,3,0,0
41,7837,4,8,1,2
57,15411,0,5,0,1
49,11823,4,0,1,0
26,18758,1,9,1,2
30,16410,2,4,0,0
58,1732,0,3,1,0
64,17294,4,8,0,2
54,7468,3,3,1,2
25,16467,3,6,1,2
